,fips_code,county,state,c3_data_id
3042,31183.0,Wheeler,Nebraska,Wheeler_Nebraska_UnitedStates
3043,41069.0,Wheeler,Oregon,Wheeler_Oregon_UnitedStates
3044,48483.0,Wheeler,Texas,Wheeler_Texas_UnitedStates
3045,32033.0,WhitePine,Nevada,WhitePine_Nevada_UnitedStates
3047,13311.0,White,Georgia,White_Georgia_UnitedStates
3048,17193.0,White,Illinois,White_Illinois_UnitedStates
3049,18181.0,White,Indiana,White_Indiana_UnitedStates
3050,47185.0,White,Tennessee,White_Tennessee_UnitedStates
3054,21235.0,Whitley,Kentucky,Whitley_Kentucky_UnitedStates
3056,30109.0,Wibaux,Montana,Wibaux_Montana_UnitedStates
3057,20203.0,Wichita,Kansas,Wichita_Kansas_UnitedStates
3061,1131.0,Wilcox,Alabama,Wilcox_Alabama_UnitedStates
3062,13315.0,Wilcox,Georgia,Wilcox_Georgia_UnitedStates
3063,13317.0,Wilkes,Georgia,Wilkes_Georgia_UnitedStates
3066,13319.0,Wilkinson,Georgia,Wilkinson_Georgia_UnitedStates
3067,28157.0,Wilkinson,Mississippi,Wilkinson_Mississippi_UnitedStates
3070,38105.0,Williams,NorthDakota,Williams_NorthDakota_UnitedStates
3071,39171.0,Williams,Ohio,Williams_Ohio_UnitedStates
3072,45089.0,Williamsburg,SouthCarolina,Williamsburg_SouthCarolina_UnitedStates
3077,20205.0,Wilson,Kansas,Wilson_Kansas_UnitedStates
3083,50025.0,Windham,Vermont,Windham_Vermont_UnitedStates
3084,50027.0,Windsor,Vermont,Windsor_Vermont_UnitedStates
3085,48495.0,Winkler,Texas,Winkler_Texas_UnitedStates
3086,22127.0,Winn,Louisiana,Winn_Louisiana_UnitedStates
3088,19189.0,Winnebago,Iowa,Winnebago_Iowa_UnitedStates
3090,19191.0,Winneshiek,Iowa,Winneshiek_Iowa_UnitedStates
3092,1133.0,Winston,Alabama,Winston_Alabama_UnitedStates
3093,28159.0,Winston,Mississippi,Winston_Mississippi_UnitedStates
3096,51195.0,Wise,Virginia,Wise_Virginia_UnitedStates
3097,21237.0,Wolfe,Kentucky,Wolfe_Kentucky_UnitedStates
3099,48499.0,Wood,Texas,Wood_Texas_UnitedStates
3105,5147.0,Woodruff,Arkansas,Woodruff_Arkansas_UnitedStates
3106,40151.0,Woods,Oklahoma,Woods_Oklahoma_UnitedStates
3107,20207.0,Woodson,Kansas,Woodson_Kansas_UnitedStates
3108,40153.0,Woodward,Oklahoma,Woodward_Oklahoma_UnitedStates
3112,19195.0,Worth,Iowa,Worth_Iowa_UnitedStates
3113,29227.0,Worth,Missouri,Worth_Missouri_UnitedStates
3115,19197.0,Wright,Iowa,Wright_Iowa_UnitedStates
3117,29229.0,Wright,Missouri,Wright_Missouri_UnitedStates
3118,39175.0,Wyandot,Ohio,Wyandot_Ohio_UnitedStates
3120,36121.0,Wyoming,NewYork,Wyoming_NewYork_UnitedStates
3122,54109.0,Wyoming,WestVirginia,Wyoming_WestVirginia_UnitedStates
3123,51197.0,Wythe,Virginia,Wythe_Virginia_UnitedStates
3126,2282.0,Yakutat,Alaska,Yakutat_Alaska_UnitedStates
3127,28161.0,Yalobusha,Mississippi,Yalobusha_Mississippi_UnitedStates
3129,37199.0,Yancey,NorthCarolina,Yancey_NorthCarolina_UnitedStates
3130,46135.0,Yankton,SouthDakota,Yankton_SouthDakota_UnitedStates
3135,27173.0,YellowMedicine,Minnesota,YellowMedicine_Minnesota_UnitedStates
3137,48501.0,Yoakum,Texas,Yoakum_Texas_UnitedStates
3140,31185.0,York,Nebraska,York_Nebraska_UnitedStates
3144,48503.0,Young,Texas,Young_Texas_UnitedStates
3146,2290.0,Yukon-Koyukuk,Alaska,Yukon-Koyukuk_Alaska_UnitedStates
3148,8125.0,Yuma,Colorado,Yuma_Colorado_UnitedStates
3150,48507.0,Zavala,Texas,Zavala_Texas_UnitedStates
3151,46137.0,Ziebach,SouthDakota,Ziebach_SouthDakota_UnitedStates
