fips_code,county,state,c3_data_id
13105.0,Elbert,Georgia,Elbert_Georgia_UnitedStates
13107.0,Emanuel,Georgia,Emanuel_Georgia_UnitedStates
13109.0,Evans,Georgia,Evans_Georgia_UnitedStates
13111.0,Fannin,Georgia,Fannin_Georgia_UnitedStates
13113.0,Fayette,Georgia,Fayette_Georgia_UnitedStates
13115.0,Floyd,Georgia,Floyd_Georgia_UnitedStates
13117.0,Forsyth,Georgia,Forsyth_Georgia_UnitedStates
13119.0,Franklin,Georgia,Franklin_Georgia_UnitedStates
13121.0,Fulton,Georgia,Fulton_Georgia_UnitedStates
13123.0,Gilmer,Georgia,Gilmer_Georgia_UnitedStates
13125.0,Glascock,Georgia,Glascock_Georgia_UnitedStates
13127.0,Glynn,Georgia,Glynn_Georgia_UnitedStates
13129.0,Gordon,Georgia,Gordon_Georgia_UnitedStates
13131.0,Grady,Georgia,Grady_Georgia_UnitedStates
13133.0,Greene,Georgia,Greene_Georgia_UnitedStates
13135.0,Gwinnett,Georgia,Gwinnett_Georgia_UnitedStates
13137.0,Habersham,Georgia,Habersham_Georgia_UnitedStates
13139.0,Hall,Georgia,Hall_Georgia_UnitedStates
13141.0,Hancock,Georgia,Hancock_Georgia_UnitedStates
13143.0,Haralson,Georgia,Haralson_Georgia_UnitedStates
13145.0,Harris,Georgia,Harris_Georgia_UnitedStates
13147.0,Hart,Georgia,Hart_Georgia_UnitedStates
13149.0,Heard,Georgia,Heard_Georgia_UnitedStates
13151.0,Henry,Georgia,Henry_Georgia_UnitedStates
13153.0,Houston,Georgia,Houston_Georgia_UnitedStates
13155.0,Irwin,Georgia,Irwin_Georgia_UnitedStates
13157.0,Jackson,Georgia,Jackson_Georgia_UnitedStates
13159.0,Jasper,Georgia,Jasper_Georgia_UnitedStates
13161.0,Jeff Davis,Georgia,JeffDavis_Georgia_UnitedStates
13163.0,Jefferson,Georgia,Jefferson_Georgia_UnitedStates
13165.0,Jenkins,Georgia,Jenkins_Georgia_UnitedStates
13167.0,Johnson,Georgia,Johnson_Georgia_UnitedStates
13169.0,Jones,Georgia,Jones_Georgia_UnitedStates
13171.0,Lamar,Georgia,Lamar_Georgia_UnitedStates
13173.0,Lanier,Georgia,Lanier_Georgia_UnitedStates
13175.0,Laurens,Georgia,Laurens_Georgia_UnitedStates
13177.0,Lee,Georgia,Lee_Georgia_UnitedStates
13179.0,Liberty,Georgia,Liberty_Georgia_UnitedStates
13181.0,Lincoln,Georgia,Lincoln_Georgia_UnitedStates
13183.0,Long,Georgia,Long_Georgia_UnitedStates
13185.0,Lowndes,Georgia,Lowndes_Georgia_UnitedStates
13187.0,Lumpkin,Georgia,Lumpkin_Georgia_UnitedStates
13189.0,McDuffie,Georgia,McDuffie_Georgia_UnitedStates
13191.0,McIntosh,Georgia,McIntosh_Georgia_UnitedStates
13193.0,Macon,Georgia,Macon_Georgia_UnitedStates
13195.0,Madison,Georgia,Madison_Georgia_UnitedStates
13197.0,Marion,Georgia,Marion_Georgia_UnitedStates
13199.0,Meriwether,Georgia,Meriwether_Georgia_UnitedStates
13201.0,Miller,Georgia,Miller_Georgia_UnitedStates
13205.0,Mitchell,Georgia,Mitchell_Georgia_UnitedStates
13207.0,Monroe,Georgia,Monroe_Georgia_UnitedStates
13209.0,Montgomery,Georgia,Montgomery_Georgia_UnitedStates
13211.0,Morgan,Georgia,Morgan_Georgia_UnitedStates
13213.0,Murray,Georgia,Murray_Georgia_UnitedStates
13215.0,Muscogee,Georgia,Muscogee_Georgia_UnitedStates
13217.0,Newton,Georgia,Newton_Georgia_UnitedStates
13219.0,Oconee,Georgia,Oconee_Georgia_UnitedStates
13221.0,Oglethorpe,Georgia,Oglethorpe_Georgia_UnitedStates
13223.0,Paulding,Georgia,Paulding_Georgia_UnitedStates
13225.0,Peach,Georgia,Peach_Georgia_UnitedStates
13227.0,Pickens,Georgia,Pickens_Georgia_UnitedStates
13229.0,Pierce,Georgia,Pierce_Georgia_UnitedStates
13231.0,Pike,Georgia,Pike_Georgia_UnitedStates
13233.0,Polk,Georgia,Polk_Georgia_UnitedStates
13235.0,Pulaski,Georgia,Pulaski_Georgia_UnitedStates
13237.0,Putnam,Georgia,Putnam_Georgia_UnitedStates
13239.0,Quitman,Georgia,Quitman_Georgia_UnitedStates
13241.0,Rabun,Georgia,Rabun_Georgia_UnitedStates
13243.0,Randolph,Georgia,Randolph_Georgia_UnitedStates
13245.0,Richmond,Georgia,Richmond_Georgia_UnitedStates
13247.0,Rockdale,Georgia,Rockdale_Georgia_UnitedStates
13249.0,Schley,Georgia,Schley_Georgia_UnitedStates
13251.0,Screven,Georgia,Screven_Georgia_UnitedStates
13253.0,Seminole,Georgia,Seminole_Georgia_UnitedStates
13255.0,Spalding,Georgia,Spalding_Georgia_UnitedStates
13257.0,Stephens,Georgia,Stephens_Georgia_UnitedStates
13259.0,Stewart,Georgia,Stewart_Georgia_UnitedStates
13261.0,Sumter,Georgia,Sumter_Georgia_UnitedStates
13263.0,Talbot,Georgia,Talbot_Georgia_UnitedStates
13265.0,Taliaferro,Georgia,Taliaferro_Georgia_UnitedStates
13267.0,Tattnall,Georgia,Tattnall_Georgia_UnitedStates
13269.0,Taylor,Georgia,Taylor_Georgia_UnitedStates
13271.0,Telfair,Georgia,Telfair_Georgia_UnitedStates
13273.0,Terrell,Georgia,Terrell_Georgia_UnitedStates
13275.0,Thomas,Georgia,Thomas_Georgia_UnitedStates
13277.0,Tift,Georgia,Tift_Georgia_UnitedStates
13279.0,Toombs,Georgia,Toombs_Georgia_UnitedStates
13281.0,Towns,Georgia,Towns_Georgia_UnitedStates
13283.0,Treutlen,Georgia,Treutlen_Georgia_UnitedStates
13285.0,Troup,Georgia,Troup_Georgia_UnitedStates
13287.0,Turner,Georgia,Turner_Georgia_UnitedStates
13289.0,Twiggs,Georgia,Twiggs_Georgia_UnitedStates
13291.0,Union,Georgia,Union_Georgia_UnitedStates
13293.0,Upson,Georgia,Upson_Georgia_UnitedStates
13295.0,Walker,Georgia,Walker_Georgia_UnitedStates
13297.0,Walton,Georgia,Walton_Georgia_UnitedStates
13299.0,Ware,Georgia,Ware_Georgia_UnitedStates
13301.0,Warren,Georgia,Warren_Georgia_UnitedStates
13303.0,Washington,Georgia,Washington_Georgia_UnitedStates
13305.0,Wayne,Georgia,Wayne_Georgia_UnitedStates
13307.0,Webster,Georgia,Webster_Georgia_UnitedStates
13309.0,Wheeler,Georgia,Wheeler_Georgia_UnitedStates
13311.0,White,Georgia,White_Georgia_UnitedStates
13313.0,Whitfield,Georgia,Whitfield_Georgia_UnitedStates
13315.0,Wilcox,Georgia,Wilcox_Georgia_UnitedStates
13317.0,Wilkes,Georgia,Wilkes_Georgia_UnitedStates
13319.0,Wilkinson,Georgia,Wilkinson_Georgia_UnitedStates
13321.0,Worth,Georgia,Worth_Georgia_UnitedStates
15001.0,Hawaii,Hawaii,Hawaii_Hawaii_UnitedStates
15003.0,Honolulu,Hawaii,Honolulu_Hawaii_UnitedStates
15007.0,Kauai,Hawaii,Kauai_Hawaii_UnitedStates
15009.0,Maui,Hawaii,Maui_Hawaii_UnitedStates
16001.0,Ada,Idaho,Ada_Idaho_UnitedStates
16003.0,Adams,Idaho,Adams_Idaho_UnitedStates
16005.0,Bannock,Idaho,Bannock_Idaho_UnitedStates
16007.0,Bear Lake,Idaho,BearLake_Idaho_UnitedStates
16009.0,Benewah,Idaho,Benewah_Idaho_UnitedStates
16011.0,Bingham,Idaho,Bingham_Idaho_UnitedStates
16013.0,Blaine,Idaho,Blaine_Idaho_UnitedStates
16015.0,Boise,Idaho,Boise_Idaho_UnitedStates
16017.0,Bonner,Idaho,Bonner_Idaho_UnitedStates
16019.0,Bonneville,Idaho,Bonneville_Idaho_UnitedStates
16021.0,Boundary,Idaho,Boundary_Idaho_UnitedStates
16023.0,Butte,Idaho,Butte_Idaho_UnitedStates
16025.0,Camas,Idaho,Camas_Idaho_UnitedStates
16027.0,Canyon,Idaho,Canyon_Idaho_UnitedStates
16029.0,Caribou,Idaho,Caribou_Idaho_UnitedStates
16031.0,Cassia,Idaho,Cassia_Idaho_UnitedStates
16033.0,Clark,Idaho,Clark_Idaho_UnitedStates
16035.0,Clearwater,Idaho,Clearwater_Idaho_UnitedStates
16037.0,Custer,Idaho,Custer_Idaho_UnitedStates
16039.0,Elmore,Idaho,Elmore_Idaho_UnitedStates
16041.0,Franklin,Idaho,Franklin_Idaho_UnitedStates
16043.0,Fremont,Idaho,Fremont_Idaho_UnitedStates
16045.0,Gem,Idaho,Gem_Idaho_UnitedStates
16047.0,Gooding,Idaho,Gooding_Idaho_UnitedStates
16049.0,Idaho,Idaho,Idaho_Idaho_UnitedStates
16051.0,Jefferson,Idaho,Jefferson_Idaho_UnitedStates
16053.0,Jerome,Idaho,Jerome_Idaho_UnitedStates
16055.0,Kootenai,Idaho,Kootenai_Idaho_UnitedStates
16057.0,Latah,Idaho,Latah_Idaho_UnitedStates
16059.0,Lemhi,Idaho,Lemhi_Idaho_UnitedStates
16061.0,Lewis,Idaho,Lewis_Idaho_UnitedStates
16063.0,Lincoln,Idaho,Lincoln_Idaho_UnitedStates
16065.0,Madison,Idaho,Madison_Idaho_UnitedStates
16067.0,Minidoka,Idaho,Minidoka_Idaho_UnitedStates
16069.0,Nez Perce,Idaho,NezPerce_Idaho_UnitedStates
16071.0,Oneida,Idaho,Oneida_Idaho_UnitedStates
16073.0,Owyhee,Idaho,Owyhee_Idaho_UnitedStates
16075.0,Payette,Idaho,Payette_Idaho_UnitedStates
16077.0,Power,Idaho,Power_Idaho_UnitedStates
16079.0,Shoshone,Idaho,Shoshone_Idaho_UnitedStates
16081.0,Teton,Idaho,Teton_Idaho_UnitedStates
16083.0,Twin Falls,Idaho,TwinFalls_Idaho_UnitedStates
16085.0,Valley,Idaho,Valley_Idaho_UnitedStates
16087.0,Washington,Idaho,Washington_Idaho_UnitedStates
17001.0,Adams,Illinois,Adams_Illinois_UnitedStates
17003.0,Alexander,Illinois,Alexander_Illinois_UnitedStates
17005.0,Bond,Illinois,Bond_Illinois_UnitedStates
17007.0,Boone,Illinois,Boone_Illinois_UnitedStates
17009.0,Brown,Illinois,Brown_Illinois_UnitedStates
17011.0,Bureau,Illinois,Bureau_Illinois_UnitedStates
17013.0,Calhoun,Illinois,Calhoun_Illinois_UnitedStates
17015.0,Carroll,Illinois,Carroll_Illinois_UnitedStates
17017.0,Cass,Illinois,Cass_Illinois_UnitedStates
17019.0,Champaign,Illinois,Champaign_Illinois_UnitedStates
17021.0,Christian,Illinois,Christian_Illinois_UnitedStates
17023.0,Clark,Illinois,Clark_Illinois_UnitedStates
17025.0,Clay,Illinois,Clay_Illinois_UnitedStates
17027.0,Clinton,Illinois,Clinton_Illinois_UnitedStates
17029.0,Coles,Illinois,Coles_Illinois_UnitedStates
17031.0,Cook,Illinois,Cook_Illinois_UnitedStates
17033.0,Crawford,Illinois,Crawford_Illinois_UnitedStates
17035.0,Cumberland,Illinois,Cumberland_Illinois_UnitedStates
17037.0,DeKalb,Illinois,DeKalb_Illinois_UnitedStates
17039.0,De Witt,Illinois,DeWitt_Illinois_UnitedStates
17041.0,Douglas,Illinois,Douglas_Illinois_UnitedStates
17043.0,DuPage,Illinois,DuPage_Illinois_UnitedStates
17045.0,Edgar,Illinois,Edgar_Illinois_UnitedStates
17047.0,Edwards,Illinois,Edwards_Illinois_UnitedStates
17049.0,Effingham,Illinois,Effingham_Illinois_UnitedStates
17051.0,Fayette,Illinois,Fayette_Illinois_UnitedStates
17053.0,Ford,Illinois,Ford_Illinois_UnitedStates
17055.0,Franklin,Illinois,Franklin_Illinois_UnitedStates
17057.0,Fulton,Illinois,Fulton_Illinois_UnitedStates
17059.0,Gallatin,Illinois,Gallatin_Illinois_UnitedStates
17061.0,Greene,Illinois,Greene_Illinois_UnitedStates
17063.0,Grundy,Illinois,Grundy_Illinois_UnitedStates
17065.0,Hamilton,Illinois,Hamilton_Illinois_UnitedStates
17067.0,Hancock,Illinois,Hancock_Illinois_UnitedStates
17069.0,Hardin,Illinois,Hardin_Illinois_UnitedStates
17071.0,Henderson,Illinois,Henderson_Illinois_UnitedStates
17073.0,Henry,Illinois,Henry_Illinois_UnitedStates
17075.0,Iroquois,Illinois,Iroquois_Illinois_UnitedStates
17077.0,Jackson,Illinois,Jackson_Illinois_UnitedStates
17079.0,Jasper,Illinois,Jasper_Illinois_UnitedStates
17081.0,Jefferson,Illinois,Jefferson_Illinois_UnitedStates
17083.0,Jersey,Illinois,Jersey_Illinois_UnitedStates
17085.0,Jo Daviess,Illinois,JoDaviess_Illinois_UnitedStates
17087.0,Johnson,Illinois,Johnson_Illinois_UnitedStates
17089.0,Kane,Illinois,Kane_Illinois_UnitedStates
17091.0,Kankakee,Illinois,Kankakee_Illinois_UnitedStates
17093.0,Kendall,Illinois,Kendall_Illinois_UnitedStates
17095.0,Knox,Illinois,Knox_Illinois_UnitedStates
17097.0,Lake,Illinois,Lake_Illinois_UnitedStates
17099.0,LaSalle,Illinois,LaSalle_Illinois_UnitedStates
17101.0,Lawrence,Illinois,Lawrence_Illinois_UnitedStates
17103.0,Lee,Illinois,Lee_Illinois_UnitedStates
17105.0,Livingston,Illinois,Livingston_Illinois_UnitedStates
17107.0,Logan,Illinois,Logan_Illinois_UnitedStates
17109.0,McDonough,Illinois,McDonough_Illinois_UnitedStates
17111.0,McHenry,Illinois,McHenry_Illinois_UnitedStates
17113.0,McLean,Illinois,McLean_Illinois_UnitedStates
17115.0,Macon,Illinois,Macon_Illinois_UnitedStates
17117.0,Macoupin,Illinois,Macoupin_Illinois_UnitedStates
17119.0,Madison,Illinois,Madison_Illinois_UnitedStates
17121.0,Marion,Illinois,Marion_Illinois_UnitedStates
17123.0,Marshall,Illinois,Marshall_Illinois_UnitedStates
17125.0,Mason,Illinois,Mason_Illinois_UnitedStates
17127.0,Massac,Illinois,Massac_Illinois_UnitedStates
17129.0,Menard,Illinois,Menard_Illinois_UnitedStates
17131.0,Mercer,Illinois,Mercer_Illinois_UnitedStates
17133.0,Monroe,Illinois,Monroe_Illinois_UnitedStates
17135.0,Montgomery,Illinois,Montgomery_Illinois_UnitedStates
17137.0,Morgan,Illinois,Morgan_Illinois_UnitedStates
17139.0,Moultrie,Illinois,Moultrie_Illinois_UnitedStates
17141.0,Ogle,Illinois,Ogle_Illinois_UnitedStates
17143.0,Peoria,Illinois,Peoria_Illinois_UnitedStates
17145.0,Perry,Illinois,Perry_Illinois_UnitedStates
17147.0,Piatt,Illinois,Piatt_Illinois_UnitedStates
17149.0,Pike,Illinois,Pike_Illinois_UnitedStates
17151.0,Pope,Illinois,Pope_Illinois_UnitedStates
17153.0,Pulaski,Illinois,Pulaski_Illinois_UnitedStates
17155.0,Putnam,Illinois,Putnam_Illinois_UnitedStates
17157.0,Randolph,Illinois,Randolph_Illinois_UnitedStates
17159.0,Richland,Illinois,Richland_Illinois_UnitedStates
17161.0,Rock Island,Illinois,RockIsland_Illinois_UnitedStates
17163.0,St. Clair,Illinois,St.Clair_Illinois_UnitedStates
17165.0,Saline,Illinois,Saline_Illinois_UnitedStates
17167.0,Sangamon,Illinois,Sangamon_Illinois_UnitedStates
17169.0,Schuyler,Illinois,Schuyler_Illinois_UnitedStates
17171.0,Scott,Illinois,Scott_Illinois_UnitedStates
17173.0,Shelby,Illinois,Shelby_Illinois_UnitedStates
17175.0,Stark,Illinois,Stark_Illinois_UnitedStates
17177.0,Stephenson,Illinois,Stephenson_Illinois_UnitedStates
17179.0,Tazewell,Illinois,Tazewell_Illinois_UnitedStates
17181.0,Union,Illinois,Union_Illinois_UnitedStates
17183.0,Vermilion,Illinois,Vermilion_Illinois_UnitedStates
17185.0,Wabash,Illinois,Wabash_Illinois_UnitedStates
17187.0,Warren,Illinois,Warren_Illinois_UnitedStates
17189.0,Washington,Illinois,Washington_Illinois_UnitedStates
17191.0,Wayne,Illinois,Wayne_Illinois_UnitedStates
17193.0,White,Illinois,White_Illinois_UnitedStates
17195.0,Whiteside,Illinois,Whiteside_Illinois_UnitedStates
17197.0,Will,Illinois,Will_Illinois_UnitedStates
17199.0,Williamson,Illinois,Williamson_Illinois_UnitedStates
17201.0,Winnebago,Illinois,Winnebago_Illinois_UnitedStates
17203.0,Woodford,Illinois,Woodford_Illinois_UnitedStates
18001.0,Adams,Indiana,Adams_Indiana_UnitedStates
18003.0,Allen,Indiana,Allen_Indiana_UnitedStates
18005.0,Bartholomew,Indiana,Bartholomew_Indiana_UnitedStates
18007.0,Benton,Indiana,Benton_Indiana_UnitedStates
18009.0,Blackford,Indiana,Blackford_Indiana_UnitedStates
18011.0,Boone,Indiana,Boone_Indiana_UnitedStates
18013.0,Brown,Indiana,Brown_Indiana_UnitedStates
18015.0,Carroll,Indiana,Carroll_Indiana_UnitedStates
18017.0,Cass,Indiana,Cass_Indiana_UnitedStates
18019.0,Clark,Indiana,Clark_Indiana_UnitedStates
18021.0,Clay,Indiana,Clay_Indiana_UnitedStates
18023.0,Clinton,Indiana,Clinton_Indiana_UnitedStates
18025.0,Crawford,Indiana,Crawford_Indiana_UnitedStates
18027.0,Daviess,Indiana,Daviess_Indiana_UnitedStates
18029.0,Dearborn,Indiana,Dearborn_Indiana_UnitedStates
18031.0,Decatur,Indiana,Decatur_Indiana_UnitedStates
18033.0,DeKalb,Indiana,DeKalb_Indiana_UnitedStates
18035.0,Delaware,Indiana,Delaware_Indiana_UnitedStates
18037.0,Dubois,Indiana,Dubois_Indiana_UnitedStates
18039.0,Elkhart,Indiana,Elkhart_Indiana_UnitedStates
18041.0,Fayette,Indiana,Fayette_Indiana_UnitedStates
18043.0,Floyd,Indiana,Floyd_Indiana_UnitedStates
18045.0,Fountain,Indiana,Fountain_Indiana_UnitedStates
18047.0,Franklin,Indiana,Franklin_Indiana_UnitedStates
18049.0,Fulton,Indiana,Fulton_Indiana_UnitedStates
18051.0,Gibson,Indiana,Gibson_Indiana_UnitedStates
18053.0,Grant,Indiana,Grant_Indiana_UnitedStates
18055.0,Greene,Indiana,Greene_Indiana_UnitedStates
18057.0,Hamilton,Indiana,Hamilton_Indiana_UnitedStates
18059.0,Hancock,Indiana,Hancock_Indiana_UnitedStates
18061.0,Harrison,Indiana,Harrison_Indiana_UnitedStates
18063.0,Hendricks,Indiana,Hendricks_Indiana_UnitedStates
18065.0,Henry,Indiana,Henry_Indiana_UnitedStates
18067.0,Howard,Indiana,Howard_Indiana_UnitedStates
18069.0,Huntington,Indiana,Huntington_Indiana_UnitedStates
18071.0,Jackson,Indiana,Jackson_Indiana_UnitedStates
18073.0,Jasper,Indiana,Jasper_Indiana_UnitedStates
18075.0,Jay,Indiana,Jay_Indiana_UnitedStates
18077.0,Jefferson,Indiana,Jefferson_Indiana_UnitedStates
18079.0,Jennings,Indiana,Jennings_Indiana_UnitedStates
18081.0,Johnson,Indiana,Johnson_Indiana_UnitedStates
18083.0,Knox,Indiana,Knox_Indiana_UnitedStates
18085.0,Kosciusko,Indiana,Kosciusko_Indiana_UnitedStates
18087.0,LaGrange,Indiana,LaGrange_Indiana_UnitedStates
18089.0,Lake,Indiana,Lake_Indiana_UnitedStates
18091.0,LaPorte,Indiana,LaPorte_Indiana_UnitedStates
18093.0,Lawrence,Indiana,Lawrence_Indiana_UnitedStates
18095.0,Madison,Indiana,Madison_Indiana_UnitedStates
18097.0,Marion,Indiana,Marion_Indiana_UnitedStates
18099.0,Marshall,Indiana,Marshall_Indiana_UnitedStates
18101.0,Martin,Indiana,Martin_Indiana_UnitedStates
18103.0,Miami,Indiana,Miami_Indiana_UnitedStates
18105.0,Monroe,Indiana,Monroe_Indiana_UnitedStates
18107.0,Montgomery,Indiana,Montgomery_Indiana_UnitedStates
18109.0,Morgan,Indiana,Morgan_Indiana_UnitedStates
18111.0,Newton,Indiana,Newton_Indiana_UnitedStates
18113.0,Noble,Indiana,Noble_Indiana_UnitedStates
18115.0,Ohio,Indiana,Ohio_Indiana_UnitedStates
18117.0,Orange,Indiana,Orange_Indiana_UnitedStates
18119.0,Owen,Indiana,Owen_Indiana_UnitedStates
18121.0,Parke,Indiana,Parke_Indiana_UnitedStates
18123.0,Perry,Indiana,Perry_Indiana_UnitedStates
18125.0,Pike,Indiana,Pike_Indiana_UnitedStates
18127.0,Porter,Indiana,Porter_Indiana_UnitedStates
18129.0,Posey,Indiana,Posey_Indiana_UnitedStates
18131.0,Pulaski,Indiana,Pulaski_Indiana_UnitedStates
18133.0,Putnam,Indiana,Putnam_Indiana_UnitedStates
18135.0,Randolph,Indiana,Randolph_Indiana_UnitedStates
18137.0,Ripley,Indiana,Ripley_Indiana_UnitedStates
18139.0,Rush,Indiana,Rush_Indiana_UnitedStates
18141.0,St. Joseph,Indiana,St.Joseph_Indiana_UnitedStates
18143.0,Scott,Indiana,Scott_Indiana_UnitedStates
18145.0,Shelby,Indiana,Shelby_Indiana_UnitedStates
18147.0,Spencer,Indiana,Spencer_Indiana_UnitedStates
18149.0,Starke,Indiana,Starke_Indiana_UnitedStates
18151.0,Steuben,Indiana,Steuben_Indiana_UnitedStates
18153.0,Sullivan,Indiana,Sullivan_Indiana_UnitedStates
18155.0,Switzerland,Indiana,Switzerland_Indiana_UnitedStates
18157.0,Tippecanoe,Indiana,Tippecanoe_Indiana_UnitedStates
18159.0,Tipton,Indiana,Tipton_Indiana_UnitedStates
18161.0,Union,Indiana,Union_Indiana_UnitedStates
18163.0,Vanderburgh,Indiana,Vanderburgh_Indiana_UnitedStates
18165.0,Vermillion,Indiana,Vermillion_Indiana_UnitedStates
18167.0,Vigo,Indiana,Vigo_Indiana_UnitedStates
18169.0,Wabash,Indiana,Wabash_Indiana_UnitedStates
18171.0,Warren,Indiana,Warren_Indiana_UnitedStates
18173.0,Warrick,Indiana,Warrick_Indiana_UnitedStates
18175.0,Washington,Indiana,Washington_Indiana_UnitedStates
18177.0,Wayne,Indiana,Wayne_Indiana_UnitedStates
18179.0,Wells,Indiana,Wells_Indiana_UnitedStates
18181.0,White,Indiana,White_Indiana_UnitedStates
18183.0,Whitley,Indiana,Whitley_Indiana_UnitedStates
19001.0,Adair,Iowa,Adair_Iowa_UnitedStates
19003.0,Adams,Iowa,Adams_Iowa_UnitedStates
19005.0,Allamakee,Iowa,Allamakee_Iowa_UnitedStates
19007.0,Appanoose,Iowa,Appanoose_Iowa_UnitedStates
19009.0,Audubon,Iowa,Audubon_Iowa_UnitedStates
19011.0,Benton,Iowa,Benton_Iowa_UnitedStates
19013.0,Black Hawk,Iowa,BlackHawk_Iowa_UnitedStates
19015.0,Boone,Iowa,Boone_Iowa_UnitedStates
19017.0,Bremer,Iowa,Bremer_Iowa_UnitedStates
19019.0,Buchanan,Iowa,Buchanan_Iowa_UnitedStates
19021.0,Buena Vista,Iowa,BuenaVista_Iowa_UnitedStates
19023.0,Butler,Iowa,Butler_Iowa_UnitedStates
19025.0,Calhoun,Iowa,Calhoun_Iowa_UnitedStates
19027.0,Carroll,Iowa,Carroll_Iowa_UnitedStates
19029.0,Cass,Iowa,Cass_Iowa_UnitedStates
19031.0,Cedar,Iowa,Cedar_Iowa_UnitedStates
19033.0,Cerro Gordo,Iowa,CerroGordo_Iowa_UnitedStates
19035.0,Cherokee,Iowa,Cherokee_Iowa_UnitedStates
19037.0,Chickasaw,Iowa,Chickasaw_Iowa_UnitedStates
19039.0,Clarke,Iowa,Clarke_Iowa_UnitedStates
19041.0,Clay,Iowa,Clay_Iowa_UnitedStates
19043.0,Clayton,Iowa,Clayton_Iowa_UnitedStates
19045.0,Clinton,Iowa,Clinton_Iowa_UnitedStates
19047.0,Crawford,Iowa,Crawford_Iowa_UnitedStates
19049.0,Dallas,Iowa,Dallas_Iowa_UnitedStates
19051.0,Davis,Iowa,Davis_Iowa_UnitedStates
19053.0,Decatur,Iowa,Decatur_Iowa_UnitedStates
19055.0,Delaware,Iowa,Delaware_Iowa_UnitedStates
19057.0,Des Moines,Iowa,DesMoines_Iowa_UnitedStates
19059.0,Dickinson,Iowa,Dickinson_Iowa_UnitedStates
19061.0,Dubuque,Iowa,Dubuque_Iowa_UnitedStates
19063.0,Emmet,Iowa,Emmet_Iowa_UnitedStates
19065.0,Fayette,Iowa,Fayette_Iowa_UnitedStates
19067.0,Floyd,Iowa,Floyd_Iowa_UnitedStates
19069.0,Franklin,Iowa,Franklin_Iowa_UnitedStates
19071.0,Fremont,Iowa,Fremont_Iowa_UnitedStates
19073.0,Greene,Iowa,Greene_Iowa_UnitedStates
19075.0,Grundy,Iowa,Grundy_Iowa_UnitedStates
19077.0,Guthrie,Iowa,Guthrie_Iowa_UnitedStates
19079.0,Hamilton,Iowa,Hamilton_Iowa_UnitedStates
19081.0,Hancock,Iowa,Hancock_Iowa_UnitedStates
19083.0,Hardin,Iowa,Hardin_Iowa_UnitedStates
19085.0,Harrison,Iowa,Harrison_Iowa_UnitedStates
19087.0,Henry,Iowa,Henry_Iowa_UnitedStates
19089.0,Howard,Iowa,Howard_Iowa_UnitedStates
19091.0,Humboldt,Iowa,Humboldt_Iowa_UnitedStates
19093.0,Ida,Iowa,Ida_Iowa_UnitedStates
19095.0,Iowa,Iowa,Iowa_Iowa_UnitedStates
19097.0,Jackson,Iowa,Jackson_Iowa_UnitedStates
19099.0,Jasper,Iowa,Jasper_Iowa_UnitedStates
19101.0,Jefferson,Iowa,Jefferson_Iowa_UnitedStates
19103.0,Johnson,Iowa,Johnson_Iowa_UnitedStates
19105.0,Jones,Iowa,Jones_Iowa_UnitedStates
19107.0,Keokuk,Iowa,Keokuk_Iowa_UnitedStates
19109.0,Kossuth,Iowa,Kossuth_Iowa_UnitedStates
19111.0,Lee,Iowa,Lee_Iowa_UnitedStates
19113.0,Linn,Iowa,Linn_Iowa_UnitedStates
19115.0,Louisa,Iowa,Louisa_Iowa_UnitedStates
19117.0,Lucas,Iowa,Lucas_Iowa_UnitedStates
19119.0,Lyon,Iowa,Lyon_Iowa_UnitedStates
19121.0,Madison,Iowa,Madison_Iowa_UnitedStates
19123.0,Mahaska,Iowa,Mahaska_Iowa_UnitedStates
19125.0,Marion,Iowa,Marion_Iowa_UnitedStates
19127.0,Marshall,Iowa,Marshall_Iowa_UnitedStates
19129.0,Mills,Iowa,Mills_Iowa_UnitedStates
19131.0,Mitchell,Iowa,Mitchell_Iowa_UnitedStates
19133.0,Monona,Iowa,Monona_Iowa_UnitedStates
19135.0,Monroe,Iowa,Monroe_Iowa_UnitedStates
19137.0,Montgomery,Iowa,Montgomery_Iowa_UnitedStates
19139.0,Muscatine,Iowa,Muscatine_Iowa_UnitedStates
19141.0,O'Brien,Iowa,O'Brien_Iowa_UnitedStates
19143.0,Osceola,Iowa,Osceola_Iowa_UnitedStates
19145.0,Page,Iowa,Page_Iowa_UnitedStates
19147.0,Palo Alto,Iowa,PaloAlto_Iowa_UnitedStates
19149.0,Plymouth,Iowa,Plymouth_Iowa_UnitedStates
19151.0,Pocahontas,Iowa,Pocahontas_Iowa_UnitedStates
19153.0,Polk,Iowa,Polk_Iowa_UnitedStates
19155.0,Pottawattamie,Iowa,Pottawattamie_Iowa_UnitedStates
19157.0,Poweshiek,Iowa,Poweshiek_Iowa_UnitedStates
19159.0,Ringgold,Iowa,Ringgold_Iowa_UnitedStates
19161.0,Sac,Iowa,Sac_Iowa_UnitedStates
19163.0,Scott,Iowa,Scott_Iowa_UnitedStates
19165.0,Shelby,Iowa,Shelby_Iowa_UnitedStates
19167.0,Sioux,Iowa,Sioux_Iowa_UnitedStates
19169.0,Story,Iowa,Story_Iowa_UnitedStates
19171.0,Tama,Iowa,Tama_Iowa_UnitedStates
19173.0,Taylor,Iowa,Taylor_Iowa_UnitedStates
19175.0,Union,Iowa,Union_Iowa_UnitedStates
